Date,GOOG,APPL,AMZN,TSLA,NFLX,FB,SBUX
2015-07-30,622.049988,121.709999,524.289978,262.109985,105.400002,91.800003,57.009997999999996
2015-07-31,625.5,120.910004,534.52002,265.119995,111.150002,93.949997,57.73
2015-08-03,625.340027,117.519997,529.3599849999999,257.070007,111.779999,92.800003,58.040001000000004
2015-08-04,627.159973,113.25,529.159973,258.339996,113.0,93.33000200000001,58.029999
2015-08-05,633.159973,112.099998,534.119995,260.399994,122.709999,95.18,58.830002
2015-08-06,632.25,114.120003,527.52002,236.11999500000002,122.040001,94.41999799999999,57.09
2015-08-07,629.710022,114.5,518.210022,238.38999900000002,121.300003,93.610001,56.509997999999996
2015-08-10,631.2490230000001,116.529999,523.0,236.05000299999998,121.510002,93.629997,55.75
2015-08-11,654.27002,113.33000200000001,522.0,234.440002,120.0,92.900002,55.240002000000004
2015-08-12,652.289978,109.629997,513.0599980000001,232.74000499999997,118.660004,91.190002,54.950001
2015-08-13,651.661011,114.540001,525.48999,239.11999500000002,119.339996,93.349998,56.509997999999996
2015-08-14,652.659973,114.010002,528.25,241.770004,123.0,93.209999,56.66
2015-08-17,651.23999,115.5,527.119995,250.50999500000003,122.589996,93.389999,56.73
2015-08-18,653.460022,116.010002,533.0,253.559998,123.550003,94.040001,57.66
2015-08-19,654.1900019999999,114.68,529.0,255.020004,121.5,94.160004,57.119999
2015-08-20,642.900024,111.629997,515.77002,241.899994,111.339996,90.459999,55.77
2015-08-21,612.330017,105.650002,494.47000099999997,230.50999500000003,102.75,85.610001,52.599998
2015-08-24,565.049988,92.0,451.0,195.0,85.5,72.0,42.049999
2015-08-25,581.1099849999999,103.5,466.25,219.11999500000002,101.5,83.0,51.049999
2015-08-26,599.049988,105.050003,478.76000999999997,215.50999500000003,102.019997,83.260002,51.27
2015-08-27,622.0,110.019997,507.26000999999997,230.809998,113.019997,87.190002,54.41
2015-08-28,624.5599980000001,111.540001,513.039978,241.57000699999998,115.879997,89.790001,55.200001
2015-08-31,617.679993,112.0,509.07000700000003,245.50999500000003,113.760002,88.889999,54.5
2015-09-01,594.099976,107.360001,493.42999299999997,236.97000099999997,103.82,86.5,52.740002000000004
2015-09-02,599.710022,109.129997,497.72000099999997,239.77999900000003,100.300003,87.629997,53.75
2015-09-03,602.820984,110.040001,502.57000700000003,245.0,100.110001,87.730003,54.48
2015-09-04,595.25,108.510002,495.64001500000006,238.19999700000002,97.339996,86.699997,53.84
2015-09-08,604.119995,110.32,508.51000999999997,244.05000299999998,93.550003,88.83000200000001,54.529999
2015-09-09,609.599976,109.769997,515.0599980000001,248.30000299999998,95.519997,90.16999799999999,54.57
2015-09-10,611.429993,109.900002,514.780029,245.330002,96.779999,89.629997,54.330002
2015-09-11,617.419983,111.760002,520.6099849999999,244.729996,97.230003,91.129997,55.029999
2015-09-14,619.429993,114.860001,518.580017,249.669998,94.33000200000001,91.599998,56.049999
2015-09-15,623.780029,114.41999799999999,517.200012,249.5,93.610001,91.790001,56.119999
2015-09-16,632.320007,115.440002,518.52002,252.88000499999998,99.33000200000001,92.629997,56.209998999999996
2015-09-17,635.02002,113.720001,526.570007,260.690002,101.83000200000001,92.900002,57.040001000000004
2015-09-18,627.02002,111.870003,531.349976,257.5,100.709999,93.050003,56.279999
2015-09-21,625.9400019999999,113.660004,539.590027,255.80000299999998,99.559998,94.519997,56.959998999999996
2015-09-22,615.429993,112.519997,532.659973,255.86999500000002,97.0,91.91999799999999,56.700001
2015-09-23,620.0,113.300003,534.0,257.579987,97.660004,92.800003,57.049999
2015-09-24,612.400024,112.370003,522.869995,256.209991,96.779999,92.239998,57.169998
